age,sensor1,sensor2,sensor3,sensor5,sensor6,sensor7,sensor8,sensor9,gender
27,1.9796,20.124,31.426,31.827,63.453,0.93088,85.794,-0.14847,M
53,6.1606,19.642,31.558,30.965,148.19,0.707,247.18,-0.39322,F
30,0.097646,25.336,32.588,31.944,106.37,0.76029,123.17,-0.21436,M
33,1.9174,24.371,31.684,31.6,114.42,0.707,127.27,-0.63522,M
53,0.63026,12.017,31.633,31.252,146.21,0.72121,138.41,-0.40615,F
53,3.4176,10.521,31.608,31.32,87.448,0.66732,139.26,-0.58784,F
31,6.9418,25.771,31.376,29.985,107.46,0.89604,69.757,-0.50347,M
52,7.0483,14.961,35.368,35.831,43.377,0.28566,78.277,-0.35707,F
53,8.9657,22.972,35.368,35.149,106.58,0.90951,154.17,-0.067691,F
39,0.47048,22.296,28.209,28.67,118.74,0.84407,156.39,-0.29392,F
35,18.127,15.684,31.103,30.766,81.949,0.79169,100.35,-0.53119,F
33,1.66,26.784,31.069,30.8,119.16,0.83311,127.82,-0.43959,M
43,0.23968,22.344,31.406,31.058,25.985,0.93108,23.124,-0.34582,M
53,2.6986,11.003,32.29,31.221,44.063,0.52846,69.24,-0.27852,F
35,12.827,18.435,33.02,32.989,68.855,0.62599,69.346,-0.505,F
39,5.9298,25.143,33.335,33.131,186.05,0.79227,205.3,-0.36702,M
43,1.4292,21.041,33.672,32.767,222.33,0.81131,234,-0.16522,M
36,3.7017,33.734,30.227,29.948,100.77,0.12476,171.21,-0.68201,M
54,0.51486,23.647,33.138,32.455,76.999,0.61773,96.945,-0.60345,F
37,4.0745,31.803,33.25,33.15,144.82,0.85622,137.96,-0.34384,M
35,3.1868,32.286,32.746,32.304,56.064,0.61773,75.87,-0.27494,F
30,1.2428,31.079,32.92,32.146,105.06,0.93438,99.341,-0.19179,M
53,0.76342,10.424,31.98,31.17,3.1779,0.73586,7.9518,-0.60373,F
53,3.0537,11.1,31.457,31.791,74.217,0.45089,111.26,-0.77452,F
28,1.0564,37.498,30.249,29.898,176.37,0.90595,232.81,-0.11977,M
34,6.9507,40.731,30.066,29.291,150.26,0.72898,213.55,-0.52623,F
32,0.21305,34.94,32.118,31.714,3.8775,0.73646,2.999,-0.64238,M
53,17.461,31.9,35.056,34.842,169.02,0.85977,202.2,-0.05641,F
31,7.2702,39.911,31.937,31.203,122.61,0.82126,96.116,-0.37135,M
32,1.4825,29.101,32.554,31.954,207.53,0.79538,222.56,-0.28508,M
53,3.0892,6.1773,34.103,33.598,38.239,0.40509,52.809,-0.55315,F
56,0.15979,25.385,30.867,30.579,6.4726,1.0246,6.3951,-0.27852,F
34,4.5539,27.267,29.464,29.183,91.903,0.82056,105.07,-0.40974,F
53,9.9777,28.377,34.764,34.48,144.79,0.79937,156.17,-0.29333,F
28,7.5277,33.058,32.646,32.554,144.51,0.93438,182.61,-0.077268,M
25,15.473,20.269,31.366,30.403,108.7,0.91366,108.62,-0.23071,M
53,0.64802,6.6599,31.659,31.508,67.537,0.74307,112.44,-0.50046,F
53,7.7318,18.87,32.472,32.24,14.805,0.12229,17.389,-0.73631,F
53,2.0772,11.775,30.971,30.537,7.4343,0.54107,16.889,-0.82616,F
36,0.58588,9.5072,30.514,30.027,110.28,0.89946,89.612,-0.36057,M
35,9.4096,30.983,32.526,31.704,64.79,0.45348,100.84,-0.60702,F
30,1.0031,33.058,27.313,26.28,69.734,0.81904,147.15,-0.51749,M
36,1.7754,37.739,31.042,31.072,7.2715,-0.076022,11.831,-1.0567,M
30,12.188,21.041,30.597,29.287,26.688,0.85823,34.104,-0.49276,M
56,0.14203,25.336,31.087,30.542,0.70322,0.77883,1.1033,-0.34636,F
24,14.682,18.387,32.628,32.404,93.375,0.50396,121.54,-0.51723,M
35,7.6963,45.027,32.628,31.928,119.48,0.5856,179.16,-0.43563,F
56,0.61251,21.524,31.65,30.953,45.978,0.97921,24.82,-0.21781,F
56,0.47048,23.696,32.438,31.901,0.35541,1.0624,0.44325,-0.073264,F
35,3.897,19.98,29.228,29.181,62.569,0.81343,103.86,0.01537,F
54,0.41722,24.227,32.763,32.371,64.497,0.80127,79.11,-0.40559,F
53,0.08877,1.0135,27.585,26.635,65.037,0.69618,93.785,-0.49252,F
56,1.0564,25.819,32.233,31.339,6.8369,0.96687,5.993,-0.021979,F
34,2.9028,25.578,29.74,29.129,5.8575,0.80591,8.6648,-0.46196,F
30,0.60363,31.9,33.171,32.495,123.07,0.73897,141.2,-0.33094,M
53,4.1988,62.931,31.922,31.645,4.8221,-0.039882,8.6031,-0.59537,F
27,1.3848,10.955,31.664,30.92,11.638,0.93088,17.428,-0.21917,M
34,3.8704,12.21,34.465,34.096,36.238,0.35894,38.569,-0.32373,F
35,13.378,34.168,30.58,30.411,67.218,0.59358,82.605,-0.40349,F
37,3.6573,19.256,32.696,32.092,161.87,0.86332,179.35,-0.18544,M
53,11.185,16.794,32.951,33.505,19.346,0.76864,22.014,-0.61025,F
30,1.3493,31.417,33.388,32.477,109.65,0.92727,81.974,-0.28581,M
54,0.16866,17.808,32.849,32.316,12.099,0.58471,13.36,-0.79125,F
30,17.461,21.862,32.575,32.147,243.61,0.88933,208.76,-0.25776,M
52,7.6874,17.615,35.046,35.58,49.875,0.8015,77.838,-0.29428,F
54,0.14203,9.652,32.455,31.901,3.1299,0.60764,3.2016,-0.72165,F
36,2.1571,41.841,32.123,31.606,118.34,0.8462,159.22,-0.3294,M
36,2.8051,17.422,31.307,31.372,17.074,0.22388,19.754,-0.91203,M
42,4.1988,29.825,32.545,32.074,270.4,0.82424,244.14,-0.11204,M
36,0.13315,8.8798,28.86,28.453,68.528,0.90339,61.396,-0.38178,M
49,1.1718,25.53,31.466,30.584,34.398,0.5005,49.727,0.70341,F
56,1.8464,22.634,33.755,33.579,101.82,1.0301,56.944,-0.11911,F
30,12.144,17.615,29.632,28.925,30.629,0.96623,39.493,-0.13079,M
30,0.15979,29.294,32.654,32.036,52.204,0.88109,65.006,-0.15795,M
26,1.4114,19.352,32.331,31.301,215.13,0.75563,268.34,-0.12313,M
26,4.7314,45.316,31.701,31.218,175.21,0.87425,203.19,-0.28818,M
35,4.332,-9.0729,34.015,33.982,32.193,0.88554,39.253,-0.19639,F
54,0.577,22.634,32.663,32.312,46.781,0.553,55.957,-0.64958,F
42,4.0568,26.543,34.066,33.77,184.7,0.75319,179.35,-0.40566,M
53,4.5628,5.1156,31.639,32.184,17.461,0.38216,22.192,-0.7473,F
35,17.603,34.506,30.571,30.6,33.468,0.84324,40.782,-0.51248,F
56,0.15091,23.696,30.985,30.467,0.15501,0.85445,0.11426,-0.29637,F
53,6.4802,29.921,34.901,34.48,181.88,0.83135,185.06,-0.11282,F
42,3.4886,33.348,29.832,29.471,35.612,0.84184,41.618,-0.27436,M
30,13.209,22.779,29.732,29.823,79.369,0.64808,97.149,-0.54439,M
53,8.9302,11.824,33.299,32.849,69.695,0.50063,77.594,-0.69235,F
56,1.296,24.854,32.386,31.432,5.8929,0.84076,6.4509,-0.10257,F
53,6.1606,15.878,34.457,34.771,48.424,0.27134,68.352,-0.69235,F
30,18.26,24.999,33.374,32.049,129.08,0.83933,126.41,-0.45348,M
27,2.1305,10.569,32.507,32.362,90.241,0.83269,120.95,-0.32876,M
33,6.2671,21.572,31.978,31.451,113.82,0.62675,103.69,-0.27474,M
36,1.3937,35.182,33.23,32.794,137.77,0.85719,180.52,-0.26513,M
53,11.052,6.7081,33.363,33.391,45.795,0.88466,55.842,-0.32001,F
36,11.753,16.457,33.132,32.986,0.12719,0.60226,0.44088,-0.81424,M
35,5.6635,12.258,33.417,32.727,29.036,0.8785,31.366,-0.22251,F
48,3.9858,26.253,33.245,33.069,178.77,0.819,174.62,-0.24763,M
56,0.41722,18.821,32.288,31.612,0.77505,1.0019,1.2855,0.15354,F
53,12.534,14.43,33.612,33.715,74.522,0.56178,115.09,-0.6374,F
56,0.55037,27.605,32.455,31.751,76.387,0.58853,60.278,-0.19781,F
28,6.853,29.825,31.093,30.779,174.08,0.93438,255.38,-0.12749,M
43,1.0919,22.827,33.229,33.069,215.19,0.75336,219.92,-0.11911,M
54,0.19529,14.381,32.517,31.902,36.7,0.44141,45.28,-0.6792,F
54,1.5801,20.704,32.628,31.76,8.1091,0.5606,12.565,-0.66772,F
33,3.8437,23.454,31.834,31.34,100.99,0.8435,157.36,-0.44502,M
54,0.24855,13.899,32.875,32.47,83.568,0.55737,126.96,-0.69508,F
31,7.8295,31.562,32.594,32.097,0.46419,0.3535,1.1176,-0.83555,M
35,4.2698,8.7351,34.067,34.079,128.76,0.8284,142.39,-0.15354,F
35,3.7905,29.583,31.338,31.018,59.677,0.71414,81.326,-0.42134,F
33,0.99422,21.234,31.904,31.537,199.48,0.79984,143.7,-0.37849,M
30,0.23968,22.055,30.236,28.747,28.948,0.92335,59.115,-0.37901,M
32,0.79005,31.417,33.472,33.069,207.15,0.7674,251.33,-0.27829,M
53,6.3648,27.074,35.039,34.67,114.79,0.67503,111.71,-0.34598,F
39,5.4504,33.975,32.679,31.945,190.24,0.67147,167.45,-0.48679,M
39,4.1278,48.356,32.179,32.129,88.762,0.82424,101.22,-0.39407,M
53,0.58588,23.406,30.268,29.574,86.679,0.63559,154.55,-0.37849,F
32,3.4886,38.704,33.641,33.611,232.98,0.77806,277.1,-0.47384,M
43,0.39946,13.513,31.555,30.165,116.53,0.88472,67.787,-0.34582,M
53,5.7967,14.961,34.609,33.667,146.87,0.72476,181.16,-0.32341,F
30,4.7314,36.05,32.023,31.203,342.78,0.80003,318.13,-0.14729,M
54,1.4558,27.556,33.189,32.587,53.054,0.66772,65.73,-0.34279,F
53,7.9981,30.597,30.288,29.48,85.75,0.91337,97.174,-0.24544,F
54,0.47048,20.028,33.444,32.859,32.261,0.75051,39.361,-0.53211,F
35,10.706,5.4051,31.859,31.115,29.182,0.60764,33.852,-0.76561,F
53,3.3022,8.4938,35.35,36.272,47.565,0.68558,75.088,-0.1464,F
56,0.42609,27.026,32.551,32.082,30.306,0.47894,42.712,0.01537,F
36,3.1247,22.296,30.28,30.286,15.672,0.43598,26.315,-0.82366,M
53,12.943,40.876,34.661,34.442,170.81,0.88464,221.25,-0.018803,F
53,3.4176,15.347,33.281,32.772,20.53,-0.43949,39.515,-0.63374,F
30,3.2578,25.095,32.791,32.691,65.399,0.86154,64.344,-0.3863,M
30,0.10652,18.628,32.97,32.403,8.5373,0.707,14.832,-0.63555,M
36,2.3169,17.953,32.375,31.552,79.457,0.57524,171.87,-0.69422,M
30,7.5543,39.139,31.362,30.612,35.445,0.081829,44.251,-0.31142,M
33,13.289,26.205,32.561,32.049,171.45,0.7175,200.09,-0.2907,M
53,8.2822,23.503,35.716,35.283,167.64,0.76029,208,-0.37982,F
30,16.769,27.991,33.237,32.471,121.2,0.63499,180.9,-0.56392,M
35,0.15979,3.4265,22.701,23.095,0,0.78198,0.46419,-0.51418,F
28,2.6276,40.587,30.411,30.221,170.81,0.83135,222.86,-0.038634,M
26,0.27519,19.883,31.872,31.129,124.55,0.75051,163.97,-0.29768,M
34,5.557,15.057,33.892,33.884,40.56,0.5801,50.67,-0.67351,F
30,7.4389,22.441,32.552,32.333,129.88,0.73404,138.2,-0.41545,M
53,6.5601,21.427,31.828,31.245,48.559,0.81521,76.324,-0.16682,F
54,0.18642,17.422,32.987,32.449,20.48,0.17197,23.126,-0.80591,F
39,0.37283,23.985,29.912,28.959,120.54,0.75029,164.89,-0.37733,F
37,1.2694,26.736,31.503,31.799,86.812,0.70345,79.829,-0.42884,M
30,0.15091,25.095,32.52,31.751,110.58,0.77696,110.57,-0.3649,M
36,1.1806,36.919,32.699,31.643,180.01,0.66304,267.52,-0.49811,M
33,2.2104,19.69,32.182,31.694,43.364,0.85222,45.406,-0.4286,M
53,5.5481,15.829,33.291,33.635,30.979,0.73557,45.116,-0.28209,F
53,13.049,19.256,35.039,34.957,159.3,0.81714,215.26,-0.25572,F
56,0.84331,26.157,31.505,30.874,95.166,0.91719,59.608,-0.14653,F
30,3.9147,33.975,32.317,31.445,39.494,-0.58917,51.603,0.046292,M
30,0.8877,44.254,31.193,30.208,13.136,-0.26657,6.5744,-0.95481,M
35,18.162,12.017,33.601,32.909,21.638,0.707,28.816,-0.42848,F
30,5.7079,15.588,34.114,34.518,78.616,0.87043,83.193,-0.30837,M
53,5.0865,12.355,31.884,31.545,32.975,0.80127,71.571,-0.55444,F
53,7.572,26.639,35.664,35.438,155.79,0.65371,143.35,-0.52649,F
36,1.1629,37.16,31.352,30.937,117.1,0.67403,160.93,-0.54632,M
39,2.2903,16.794,30.423,31.264,13.404,0.606,14.446,-0.67522,F
36,0.2308,16.698,32.485,32.164,19.931,0.60655,34.053,-0.72887,M
56,0.44385,22.055,32.42,32.696,18.512,0.89426,10.744,0.14287,F
42,3.3111,29.873,33.844,33.449,181.34,0.74963,203.77,-0.3593,M
56,0.49711,22.441,32.335,31.976,4.9566,0.18726,5.4545,-0.32603,F
53,6.0807,3.7643,33.562,33.986,69.539,0.69979,142.67,-0.60373,F
26,2.5921,26.688,31.257,30.189,129,0.5898,173.47,-0.35707,M
30,3.2667,14.14,32.281,31.94,80.358,0.74177,95.693,-0.45554,M
53,4.7492,22.296,35.108,34.842,96.06,0.89885,107.25,-0.052649,F
30,4.5539,30.886,31.862,31.717,6.6683,0.4949,13.22,-0.81348,M
30,18.18,11.341,32.438,32.017,204.45,0.74235,176.81,-0.29341,M
33,13.759,23.84,32.578,31.992,140.85,0.854,146.8,-0.2584,M
35,18.216,19.98,33.413,33.296,72.57,0.61197,102.19,-0.47261,F
53,2.7962,17.711,34.745,35.143,71.142,0.33718,118.04,-0.52095,F
30,0.83443,6.4668,30.063,30.138,138.28,0.93088,149.77,-0.25452,M
30,16.919,21.862,33.738,33.296,119.87,0.7032,157.18,-0.64552,M
35,18.224,28.763,33.057,33.296,11.711,0.86665,32.764,-0.16907,F
54,2.6453,27.653,33.052,31.891,1.439,0.80698,4.0242,-0.46419,F
36,0.78117,34.023,32.853,31.681,89.254,0.90481,110.79,-0.2129,M
30,1.3759,26.881,33.573,32.81,18.492,0.82069,22.616,-0.3723,M
53,7.501,20.607,32.099,31.678,147.49,0.69257,214.15,-0.34158,F
53,9.6581,12.982,32.815,32.725,16.301,0.27917,15.1,-0.9191,F
53,7.7673,37.788,31.961,32.906,35.075,0.95541,45.058,-0.14287,F
33,3.4798,27.653,33.119,32.379,144.89,0.81501,136.48,-0.41662,M
56,1.5357,17.663,33.865,33.617,35.13,0.62514,39.342,0.20253,F
27,4.2432,16.698,30.665,30.267,44.246,0.75806,58.695,-0.36411,M
36,5.9476,13.851,32.472,32.554,90.072,0.42027,110.88,-0.63277,M
35,17.008,20.221,32.317,32.569,51.243,0.86534,73.58,-0.44515,F
32,3.5685,26.639,33.64,33.132,142.45,0.88743,220.85,0.15584,M
35,18.153,23.503,32.972,33.428,83.947,0.66519,123.59,-0.52257,F
35,1.7843,40.345,32.105,31.91,75.974,0.89268,87.025,-0.060702,F
26,5.7789,25.336,32.5,31.499,31.759,0.8412,55.1,-0.31142,M
39,2.3435,20.704,32.529,32.221,134.29,0.66437,145.41,-0.56405,M
36,1.9796,38.463,32.512,31.962,144.32,0.80957,204.86,-0.29324,M
30,17.523,26.881,33.27,32.397,85.698,0.80519,224.58,-0.47133,M
35,4.9267,21.765,31.91,31.736,107.37,0.69227,117.77,-0.58356,F
32,0.99422,38.077,34.199,33.968,199.83,0.83135,173.73,-0.35726,M
52,5.7789,40.345,33.4,33.528,45.633,0.679,71.084,-0.35888,F
30,3.4709,26.833,32.602,32.267,194.2,0.91986,197.96,-0.39961,M
53,3.5419,19.738,31.306,31.077,240.43,0.77193,280.86,-0.39719,F
30,3.6662,30.935,31.854,31.027,35.546,-0.032731,46.069,-0.07575,M
35,16.014,22.103,32.403,31.995,88.386,0.63057,101.88,-0.69601,F
56,0.51486,21.814,33.379,33.277,120.08,0.99208,105.88,0.11143,F
32,0.8877,32.769,32.118,30.961,26.152,0.52289,30.983,-0.3649,M
36,2.4234,34.795,31.911,31.308,94.985,0.62201,122.96,-0.40452,M
54,0.39059,11.534,32.543,31.76,46.823,0.52846,50.593,-0.65701,F
53,10.501,8.542,33.059,33.459,91.445,0.67093,156.19,-0.49649,F
56,1.3404,28.329,32.557,31.32,48.336,0.83311,38.288,-0.12455,F
53,17.31,29.197,34.712,34.461,151.87,0.81358,199.13,-0.28205,F
30,5.7434,21.524,32.705,32.615,98.516,0.69541,128.88,-0.42639,M
32,0.62139,36.098,32.756,32.681,8.0127,0.49711,14.045,-0.72601,M
37,4.1544,13.127,32.813,33.019,262.47,0.78871,283.66,-0.3593,M
35,8.2733,19.111,31.547,31.31,77.335,0.58602,112.8,-0.59988,F
35,3.5508,17.422,33.022,32.03,9.7335,0.6475,10.024,-0.47014,F
27,2.5654,22.248,30.113,29.511,29.486,0.67558,42.657,-0.66458,M
30,7.5543,24.082,31.493,30.965,162.1,0.84468,190.33,-0.32036,M
43,1.4114,12.934,32.958,32.075,158.91,0.90017,152.33,-0.16138,M
53,4.8468,25.385,31.038,30.667,175.68,0.606,210.4,-0.52429,F
39,2.7696,14.044,32.508,32.19,4.1049,0.17675,0.46074,-0.74672,F
53,6.1073,6.6599,33.318,33.751,30.935,0.59879,43.016,-0.65139,F
53,1.154,12.741,30.274,29.909,24.345,0.27414,29.797,-0.76658,F
30,2.8584,27.894,31.257,29.562,164.7,0.86579,196.01,-0.44634,M
54,0.72791,11.534,32.892,32.375,72.963,0.64715,95.155,-0.32172,F
53,5.193,5.9842,34.457,34.574,45.183,0.99362,71.228,-0.080591,F
53,3.3289,9.6037,33.875,33.386,53.43,0.57324,77.319,-0.6667,F
30,4.3231,22.875,33.456,33.461,14.79,0.64305,42.845,-0.78973,M
33,2.1127,20.51,32.233,31.713,109.37,0.75668,123.05,-0.48721,M
53,6.4802,24.178,31.566,31.156,9.0895,0.22479,8.8189,-0.92654,F
30,-0.017754,1.0617,21.43,21.397,0.15965,-0.18245,0.16907,-0.14601,M
34,4.5539,35.761,29.935,29.291,152.04,0.81323,206.07,-0.36957,F
28,2.8584,21.669,32.362,32.351,47.76,0.88464,44.676,-0.29362,M
34,6.5157,21.862,28.354,28.214,62.161,0.8462,67.462,-0.36153,F
24,13.289,5.6464,33.14,33.009,115.11,0.67799,127.73,-0.52095,M
53,10.848,37.788,34.678,34.195,162.47,0.78871,210.76,-0.18803,F
33,0.31069,37.353,29.396,28.053,95.929,0.80908,106.83,-0.30351,M
33,1.2339,27.701,33.756,32.909,32.14,0.68558,53.489,-0.57131,M
26,6.205,15.878,32.384,31.273,78.412,0.12163,112.13,-0.78385,M
54,0.39946,24.854,33.36,32.928,5.7417,0.6213,7.9627,-0.61059,F
53,2.3435,33.348,34.5,34.617,90.793,0.51122,166.25,-0.59165,F
35,18.082,30.452,30.769,30.708,56.17,0.46624,85.551,-0.55681,F
33,6.0452,15.878,30.985,30.357,101.61,0.52356,104.75,-0.74363,M
33,1.8287,26.688,32.216,31.751,132.92,0.86369,159.77,-0.44325,M
35,18.127,33.782,31.187,31.868,62.142,0.62599,86.718,-0.6883,F
42,3.5952,24.902,32.947,32.48,167.19,0.91661,174.95,-0.038634,M
53,6.8175,24.468,35.351,34.918,148.06,0.7745,169.34,-0.030085,F
53,6.2227,16.988,34.903,34.889,81.003,0.74904,100.48,-0.36266,F
53,7.8383,15.105,32.148,31.694,54.814,0.78725,68.304,-0.53483,F
53,3.897,36.098,31.002,30.431,8.6139,0.44713,12.616,-0.57879,F
39,0.33732,6.9494,29.683,30.76,5.8039,0.88014,10.236,-0.28598,F
30,2.2991,25.192,31.559,30.691,14.467,0.30513,17.322,-0.44556,M
43,0.55037,26.591,30.391,29.444,195.4,0.65678,190.05,-0.34582,M
36,1.5357,26.012,32.193,31.133,85.354,0.80984,197.52,-0.24702,M
35,17.763,35.712,32.172,31.277,82.819,0.49276,106.4,-0.68201,F
53,3.4176,21.186,30.738,30.351,119.88,0.66011,179.56,-0.48457,F
52,1.4647,24.033,34.603,35.362,1.6765,0.476,4.4466,-0.4486,F
54,0.62139,7.8181,31.14,30.54,64.584,0.81548,53.359,-0.3257,F
53,10.723,35.375,35.299,35.072,117.4,0.73897,136.44,-0.42871,F
52,1.2161,30.79,34.638,36.524,58.65,0.7315,109.81,-0.43425,F
36,0.66577,16.408,33.373,33.031,156.81,0.5061,133.31,-0.64869,M
31,7.1282,40.201,32.206,31.258,42.152,0.65701,48.683,-0.57131,M
52,9.0012,16.408,34.154,34.176,67.768,0.5606,99.201,-0.40706,F
34,5.9387,25.867,29.61,29.817,61.776,0.73631,67.699,-0.43786,F
26,5.3084,15.829,32.799,31.768,98.549,0.966,55.038,-0.12202,M
56,0.4616,20.559,32.574,32.411,0.82929,1.0166,0.8865,-0.23811,F
36,5.2374,16.36,30.464,30.212,20.295,0.047133,32.989,-0.94738,M
35,1.9441,24.95,30.334,29.846,7.6627,0.86768,10.262,-0.37135,F
33,13.271,26.977,32.408,31.955,103.32,0.861,154.8,-0.30146,M
30,7.8295,30.597,32.259,31.992,68.001,0.66844,129.44,-0.56219,M
36,6.6133,26.06,32.398,32.128,44.769,0.74067,65.096,-0.15888,M
36,1.1718,34.747,32.58,32.056,148.58,0.76195,175.06,-0.3535,M
35,10.626,17.76,32.916,33.143,19.015,0.99054,41.088,-0.16085,F
53,7.0217,5.0673,32.611,32.348,60.519,0.73601,97.637,-0.55072,F
54,0.79005,19.835,34.047,33.617,25.604,0.57285,23.997,-0.55444,F
31,6.9773,36.388,32.072,31.055,132.73,0.66415,180.01,-0.46419,M
30,1.3227,13.851,32.417,31.94,61.316,0.87699,74.166,-0.28061,M
54,0.1154,17.808,33.393,33.161,27.163,0.707,28.436,-0.58421,F
36,1.8553,34.988,32.039,31.475,136.45,0.66304,193.25,-0.58649,M
53,8.0336,20.945,32.663,32.38,58.1,0.58075,131,-0.65537,F
36,4.0213,16.601,31.002,30.771,64.584,0.88768,58.936,-0.37825,M
35,13.253,42.131,31.904,31.314,77.706,0.52489,102.18,-0.44634,F
37,2.6986,30.066,31.716,31.909,131.92,0.85266,128.47,-0.35157,M
31,18.153,23.744,33.253,33.083,106.05,0.4877,149.43,-0.63546,M
53,5.7168,9.459,32.714,31.981,199.15,0.77554,204.23,-0.36542,F
52,1.5091,41.6,34.691,36.585,74.155,0.721,128.63,-0.38401,F
32,0.51486,27.315,31.735,31.438,25.861,0.43083,36.372,-0.83624,M
30,5.2552,37.015,32.207,31.535,202.98,0.51723,247.11,-0.54866,M
28,6.8086,39.67,31.519,31.36,81.241,0.77095,86.671,-0.38248,M
30,10.821,6.7081,33.064,32.362,200.93,0.80127,166.57,-0.2015,M
53,0.41722,11.293,31.69,30.413,103.64,0.35541,163.65,-0.6667,F
53,4.9001,20.655,34.368,34.182,40.738,0.46624,54.886,-0.60443,F
30,0.13315,21.427,33.037,32.164,17.433,0.7674,28.336,-0.44752,M
30,0.071016,33.492,32.389,31.524,138.62,0.86687,130.06,-0.34222,M
56,0.49711,26.398,32.033,32.045,62.855,0.98448,70.781,-0.13448,F
53,2.1216,21.814,33.273,32.821,22.548,0.52209,32.429,-0.42048,F
53,6.4979,11.534,32.73,33.009,66.719,0.39882,77.584,-0.80375,F
33,0.9232,21.572,31.887,31.462,41.474,0.84983,54.078,-0.31422,M
34,9.8712,32.624,31.286,30.641,109.09,0.71799,112.54,-0.3294,F
28,7.1104,27.315,32.629,32.647,146.82,0.81358,157.57,-0.18544,M
33,6.418,18.628,30.901,30.004,54.503,0.88848,76.352,-0.46062,M
31,1.9352,27.17,30.077,28.704,178.53,0.74859,224.36,-0.42848,M
35,12.792,14.526,32.438,31.601,20.125,0.43949,22.738,-0.83521,F
53,4.1189,9.5072,33.875,34.045,30.042,0.82547,44.409,-0.56413,F
53,3.1779,23.792,31.39,31.489,55.427,0.50139,86.167,-0.77452,F
53,7.4034,25.53,34.353,33.912,11.586,0.80292,15.464,-0.4588,F
56,0.96759,37.208,32.24,32.11,1.8866,0.9191,2.6365,-0.34614,F
53,6.3026,16.071,30.539,29.378,182.12,0.77554,247.03,-0.39719,F
26,1.66,26.109,32.408,31.24,86.161,0.83912,63.634,-0.21424,M
30,3.1424,17.229,33.253,33.183,99.39,0.84222,116.12,-0.36443,M
48,0.52374,32.817,32.152,32.582,190.69,0.8412,184.91,-0.12625,M
53,2.1482,11.872,30.06,30.927,58.573,0.47614,102.95,-0.62359,F
32,1.0652,26.736,34.148,33.987,132.84,0.77806,161.6,-0.42495,M
30,2.2903,26.881,30.68,29.447,3.9252,0.71473,3.4548,-0.65962,M
53,8.4952,35.037,34.575,34.537,183.5,0.83845,182.75,-0.052649,F
30,0.84331,20.993,31.726,30.609,33.863,0.89631,48.615,-0.37172,M
26,9.7913,20.414,32.753,31.99,121.02,0.52075,162.1,-0.35734,M
31,12.801,18.049,33.388,33.083,94.051,0.61208,134.6,-0.56813,M
54,0.77229,19.449,32.97,32.765,51.107,0.728,58.089,-0.34812,F
36,2.2636,38.849,31.904,31.364,68.997,0.75828,108.82,-0.5182,M
39,2.5743,27.894,31.684,31.142,46.122,0.69989,72.558,-0.59883,M
34,6.4269,34.409,30.394,29.799,123.78,0.83888,168.38,-0.33743,F
53,8.2112,30.597,34.729,34.689,128.89,0.79582,163.81,-0.28205,F
34,8.655,24.757,33.496,32.783,77.411,0.64536,102.37,-0.4949,F
36,-0.008877,0.04826,20.279,20.392,0.095027,0.16725,0.28818,0.16522,M
33,0.25743,13.368,28.053,26.856,20.484,0.98678,23.613,-0.13926,M
53,10.475,30.79,34.626,34.271,145.17,0.8349,164.11,-0.22564,F
36,1.1451,9.459,34.869,34.317,148.59,0.89749,110.3,-0.26914,M
30,14.336,21.09,33.574,32.953,38.662,0.64374,32.456,-0.27985,M
35,15.49,45.702,31.437,30.54,85.036,0.50704,110.73,-0.4999,F
39,2.5921,15.154,34.066,34.091,48.698,0.77806,54.478,-0.50997,M
36,0.41722,35.664,31.303,30.992,100.3,0.78393,116.1,-0.06829,M
34,7.1193,23.358,33.719,33.56,61.099,0.71063,73.919,-0.44281,F
30,4.403,8.4938,31.341,30.845,161.78,0.97409,113.37,-0.10605,M
36,4.0213,8.9281,29.517,29.217,61.458,0.93481,71.969,-0.34643,M
56,0.097646,20.945,30.878,31.419,0.39911,0.85144,0.27281,-0.3266,F
28,4.8646,35.712,30.93,30.707,199.82,0.93438,309.22,-0.096585,M
36,18.224,9.7485,34.722,35.19,63.079,0.75261,60.775,-0.43419,M
56,1.1096,36.291,32.676,32.615,88.401,0.89305,49.464,-0.40137,F
30,11.176,22.923,32.301,31.554,98.482,0.72664,145.56,-0.57233,M
56,2.2192,23.406,32.402,32.151,11.356,1.0016,9.6212,-0.18704,F
53,6.0985,23.503,35.299,34.938,264.88,0.80648,290.82,-0.075213,F
56,0.64802,32.575,33.056,32.165,55.83,0.55031,54.26,0.047622,F
36,5.3706,16.746,30.43,30.677,9.026,0.31815,4.6309,-0.89789,M
35,16.271,18.387,32.676,33.394,117.66,0.60758,164.17,-0.56859,F
30,5.6457,36.34,32.223,31.59,225.26,0.81119,237.8,-0.27617,M
56,0.071016,30.066,28.346,26.485,106.53,0.89604,71.586,-0.46776,F
35,17.923,19.304,33.79,33.443,71.664,0.61416,103.74,-0.54632,F
53,5.9919,10.038,32.731,32.095,10.702,0.69618,23.454,-0.64742,F
35,18.065,18.773,32.42,32.165,51.454,0.75668,86.485,-0.24177,F
35,8.1579,20.655,31.547,31.065,34.73,0.86579,45.951,-0.4142,F
34,9.8712,30.404,31.219,30.586,128.51,0.68502,139.76,-0.55435,F
56,0.15979,17.036,31.138,30.579,143.11,0.98678,71.643,-0.28566,F
36,1.9174,38.608,30.311,30.133,9.5199,0.84689,15.636,-0.40706,M
